gene_id,CD4_positive_naive_resting_alpha_beta_T_cell,CD8_positive_naive_resting_alpha_beta_T_cell,hippocampus,heart,gastrocnemius,monocyte,neutrophil,T_cell,left_cerebral_cortex,adrenal_gland,B_cell
ENSMUSG00000111906.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
ENSMUSG00000087723.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
ENSMUSG00000019888.16,0.0,0.0,6.95,0.0,0.0,0.0,0.0,0.0,5.27,3.4,0.0
ENSMUSG00000111931.1,0.0,0.0,0.23,0.0,0.0,0.0,0.0,0.0,0.09,0.0,0.0
ENSMUSG00000092952.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
ENSMUSG00000112342.1,0.0,0.07,0.01,0.0,0.0,0.0,0.05,0.0,0.0,0.0,0.0
ENSMUSG00000111990.1,0.0,0.0,1.02,0.0,0.0,0.0,0.0,0.0,0.41,0.07,0.0
ENSMUSG00000112012.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
ENSMUSG00000112073.1,0.0,0.0,0.0,3.32,0.53,0.0,0.0,0.0,0.0,4.51,0.0
ENSMUSG00000098139.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
ENSMUSG00000019890.4,0.0,0.09,3.66,0.31,0.0,0.0,0.0,0.0,1.14,0.02,0.0
ENSMUSG00000044921.5,0.0,0.0,0.55,4.13,1.27,0.04,0.0,0.0,0.73,2.21,0.0
ENSMUSG00000112221.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
ENSMUSG00000112845.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
ENSMUSG00000112046.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
ENSMUSG00000036602.14,0.0,0.0,0.07,0.02,0.0,0.0,0.0,0.0,0.02,0.0,0.0
ENSMUSG00000090638.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
ENSMUSG00000019892.13,0.0,0.0,0.97,0.0,0.0,0.0,0.0,0.0,1.19,0.04,0.0
ENSMUSG00000077528.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
ENSMUSG00000112622.1,0.0,0.01,0.0,0.0,0.0,0.0,0.01,0.0,0.0,0.0,0.0
ENSMUSG00000019894.14,0.0,0.0,23.99,0.07,0.06,0.0,0.0,0.0,14.35,1.36,0.0
ENSMUSG00000112923.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
ENSMUSG00000112636.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
ENSMUSG00000112319.1,0.19,0.25,0.01,0.0,0.0,0.05,0.02,0.03,0.07,0.0,0.08
ENSMUSG00000112644.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
ENSMUSG00000112839.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
ENSMUSG00000098173.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
ENSMUSG00000112554.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
ENSMUSG00000112570.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
ENSMUSG00000064630.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
ENSMUSG00000112281.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
ENSMUSG00000112403.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
ENSMUSG00000112382.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
ENSMUSG00000091779.8,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
ENSMUSG00000097427.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
ENSMUSG00000097878.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
ENSMUSG00000097550.7,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
ENSMUSG00000094144.8,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
ENSMUSG00000095022.8,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
ENSMUSG00000090854.9,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
ENSMUSG00000088343.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
ENSMUSG00000099264.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
ENSMUSG00000089182.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
ENSMUSG00000089019.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
ENSMUSG00000112044.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
ENSMUSG00000064432.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
ENSMUSG00000077407.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
ENSMUSG00000103775.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
ENSMUSG00000036019.8,0.77,0.09,2.96,1.33,0.3,0.08,0.08,0.3,3.38,1.01,0.1
ENSMUSG00000112193.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
ENSMUSG00000112176.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
ENSMUSG00000112512.1,0.04,0.0,0.04,0.04,0.01,0.07,0.0,0.0,0.07,0.02,0.0
ENSMUSG00000084399.2,0.18,0.04,0.41,0.16,0.1,0.0,0.06,0.11,0.33,0.02,0.0
ENSMUSG00000112900.1,0.0,0.06,0.24,0.1,0.04,0.03,0.03,0.03,0.32,0.01,0.0
ENSMUSG00000089904.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
ENSMUSG00000112571.1,0.04,0.0,0.14,0.1,0.08,0.0,0.0,0.22,0.37,0.02,0.04
ENSMUSG00000085282.8,0.22,0.02,1.11,0.16,0.02,0.02,0.0,0.2,1.81,0.14,0.0
ENSMUSG00000036009.16,7.58,3.97,2.02,1.27,1.1,4.77,4.67,4.31,2.83,2.28,6.02
ENSMUSG00000084545.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
ENSMUSG00000112820.1,0.71,0.32,0.13,0.03,0.06,0.1,0.56,0.41,0.11,0.06,0.44
ENSMUSG00000019897.8,20.38,16.86,6.24,3.41,3.15,12.13,9.84,18.58,5.39,5.39,14.35
ENSMUSG00000088415.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
ENSMUSG00000088084.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
ENSMUSG00000111914.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
ENSMUSG00000112034.1,0.0,0.01,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
ENSMUSG00000112668.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
ENSMUSG00000112523.1,12.29,19.86,2.68,0.32,0.45,1.35,0.56,20.75,1.45,0.67,0.91
ENSMUSG00000056877.2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
ENSMUSG00000112520.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
ENSMUSG00000112066.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
ENSMUSG00000097869.1,0.0,0.0,0.21,0.0,0.0,0.0,0.0,0.0,0.2,0.03,0.0
ENSMUSG00000053825.15,0.0,0.0,39.69,0.08,0.03,0.0,0.04,0.0,23.71,2.26,0.0
ENSMUSG00000108029.1,0.0,0.0,0.35,0.0,0.0,0.0,0.0,0.0,0.51,0.0,0.0
ENSMUSG00000112201.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
ENSMUSG00000035948.13,0.0,0.0,0.25,1.3,1.7,0.0,0.0,0.0,0.35,13.09,0.0
ENSMUSG00000112443.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
ENSMUSG00000112849.1,0.0,0.0,0.0,0.0,0.13,0.0,0.0,0.0,0.04,0.08,0.0
ENSMUSG00000112863.1,0.0,0.0,0.0,0.0,0.06,0.0,0.0,0.0,0.0,0.0,0.0
ENSMUSG00000088465.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
ENSMUSG00000112466.1,0.0,0.0,0.14,0.0,0.0,0.06,0.0,0.0,0.9,0.05,0.0
ENSMUSG00000019906.15,0.0,0.0,8.07,0.29,0.31,0.0,0.0,0.0,17.5,0.55,0.0
ENSMUSG00000102934.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
ENSMUSG00000104558.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
ENSMUSG00000000435.1,0.0,0.0,0.0,0.0,0.72,0.0,0.0,0.0,0.0,0.0,0.0
ENSMUSG00000035923.4,0.0,0.0,0.0,0.0,45.19,0.0,0.0,0.0,0.03,0.0,0.0
ENSMUSG00000035916.8,0.0,0.0,0.06,0.0,0.06,0.0,0.0,0.0,0.03,0.06,0.0
ENSMUSG00000091455.4,0.0,0.0,0.09,0.01,0.01,0.01,0.13,0.0,0.04,0.09,0.0
ENSMUSG00000112910.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
ENSMUSG00000112401.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.05,0.0,0.0
ENSMUSG00000019907.10,65.6,58.76,37.21,17.98,7.28,81.68,118.55,76.84,42.7,25.86,61.08
ENSMUSG00000035873.8,0.08,0.07,0.6,0.76,0.31,0.15,0.03,0.0,1.13,3.54,0.0
ENSMUSG00000065653.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
ENSMUSG00000112532.1,0.0,0.0,0.03,0.01,0.0,0.0,0.0,0.0,0.22,0.05,0.0
ENSMUSG00000093762.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
ENSMUSG00000112065.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
ENSMUSG00000035864.14,0.0,0.0,301.97,0.06,0.0,0.0,0.0,0.0,348.83,4.05,0.0
ENSMUSG00000112039.1,0.0,0.0,1.03,0.0,0.0,0.0,0.0,0.0,0.93,0.0,0.0
ENSMUSG00000111910.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.01,0.0,0.0
ENSMUSG00000112905.1,0.0,0.0,1.03,0.0,0.0,0.0,0.0,0.0,1.4,0.01,0.0
ENSMUSG00000088554.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
ENSMUSG00000105768.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
ENSMUSG00000065802.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
ENSMUSG00000112253.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
ENSMUSG00000112260.1,0.0,0.0,0.05,0.0,0.0,0.0,0.0,0.0,0.05,0.0,0.0
ENSMUSG00000020181.16,0.01,0.01,22.62,0.59,0.46,0.0,0.01,0.0,34.03,0.85,0.04
ENSMUSG00000102410.1,0.0,0.0,1.65,0.0,0.0,0.0,0.0,0.0,3.06,0.0,0.0
ENSMUSG00000112197.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
ENSMUSG00000112556.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
ENSMUSG00000112595.1,0.0,0.0,2.3,0.0,0.0,0.0,0.0,0.0,2.9,0.0,0.18
ENSMUSG00000112548.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
ENSMUSG00000111948.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
ENSMUSG00000112398.1,0.0,0.0,0.03,0.0,0.0,0.0,0.0,0.0,0.03,0.0,0.0
ENSMUSG00000112872.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
ENSMUSG00000020185.16,0.12,0.34,0.25,0.2,0.13,0.46,6.27,0.36,0.15,0.43,0.45
ENSMUSG00000101801.6,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
ENSMUSG00000089461.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
ENSMUSG00000088447.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
ENSMUSG00000087718.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
ENSMUSG00000020186.7,0.94,0.4,5.9,12.58,1.29,6.0,4.57,0.09,2.05,41.45,5.46
ENSMUSG00000035798.14,17.5,22.82,30.74,8.36,7.54,11.74,6.79,20.93,37.66,11.07,21.31
ENSMUSG00000112165.1,0.0,0.0,0.0,0.0,0.0,0.0,0.11,0.0,0.0,0.0,0.0
ENSMUSG00000091086.2,3.76,2.27,0.54,0.83,0.77,0.34,0.74,3.52,0.62,1.52,1.91
ENSMUSG00000088553.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
ENSMUSG00000111968.1,0.09,0.08,0.0,0.0,0.0,0.0,0.0,0.14,0.0,0.0,0.0
ENSMUSG00000020189.14,24.95,19.59,17.72,22.29,4.26,27.5,31.19,24.75,27.55,7.64,23.78
ENSMUSG00000112642.1,9.68,6.71,0.17,0.18,0.03,11.69,10.11,4.77,0.5,0.15,7.9
ENSMUSG00000035759.4,0.28,0.62,1.61,0.8,0.34,0.55,0.2,1.47,1.95,2.25,0.62
ENSMUSG00000112246.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.05,0.0
ENSMUSG00000058799.16,67.89,64.81,47.08,20.17,20.15,61.94,39.09,55.1,69.6,38.63,124.59
ENSMUSG00000087819.1,74.52,125.85,36.07,8.98,12.42,123.74,59.33,99.54,85.73,53.56,169.68
ENSMUSG00000111997.1,0.0,0.69,0.57,0.1,0.06,0.12,0.05,0.32,0.76,0.19,0.05
ENSMUSG00000020205.8,5.63,1.59,5.34,4.04,1.32,34.75,17.14,3.85,9.2,20.37,3.95
ENSMUSG00000100113.1,0.0,0.0,0.45,0.07,0.04,0.0,0.51,0.0,0.92,0.73,0.0
ENSMUSG00000097082.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
ENSMUSG00000112249.1,0.0,0.0,0.0,0.26,0.0,0.0,0.0,0.0,0.0,0.08,0.0
ENSMUSG00000112357.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
ENSMUSG00000112430.1,0.0,0.0,0.0,0.04,0.0,0.0,0.0,0.0,0.06,0.1,0.0
ENSMUSG00000112137.1,0.0,0.0,0.0,0.0,0.0,0.23,0.0,0.0,0.0,0.0,0.0
ENSMUSG00000112706.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
ENSMUSG00000112802.1,0.0,0.0,0.0,0.0,0.0,0.08,0.0,0.0,0.0,0.0,0.0
ENSMUSG00000102180.1,0.0,0.0,0.0,0.11,0.0,0.29,0.0,0.0,0.0,0.0,0.0
ENSMUSG00000112321.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
ENSMUSG00000112533.1,0.03,0.0,0.0,0.0,0.01,0.0,0.0,0.0,0.0,0.0,0.0
ENSMUSG00000112628.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
ENSMUSG00000063334.16,17.22,17.02,12.14,8.18,8.6,10.5,17.13,18.11,12.52,11.88,17.86
ENSMUSG00000056888.11,18.86,17.45,0.81,0.28,0.06,48.54,69.27,16.85,0.29,1.41,10.78
ENSMUSG00000110391.2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
ENSMUSG00000020213.6,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
ENSMUSG00000020214.10,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
ENSMUSG00000090162.1,0.77,0.12,0.49,0.08,0.08,0.68,0.15,0.45,0.0,0.21,0.17
ENSMUSG00000089667.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
ENSMUSG00000112334.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
ENSMUSG00000112611.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
ENSMUSG00000035694.15,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.01,0.01,0.0
ENSMUSG00000112564.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
ENSMUSG00000035681.7,0.0,0.0,23.51,0.12,0.04,0.0,0.0,0.0,26.62,0.11,0.0
ENSMUSG00000112678.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
ENSMUSG00000100314.6,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
ENSMUSG00000112722.1,0.0,0.0,0.0,0.0,0.0,0.0,1.73,0.0,0.0,0.0,0.0
ENSMUSG00000074748.3,21.69,17.54,49.31,7.42,4.09,19.87,27.08,21.31,51.3,19.73,25.07
ENSMUSG00000097185.1,0.02,0.08,0.02,0.0,0.0,0.05,0.02,0.21,0.0,0.0,0.02
ENSMUSG00000064707.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
ENSMUSG00000112807.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
ENSMUSG00000111979.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
ENSMUSG00000112228.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
ENSMUSG00000112767.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
ENSMUSG00000112750.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
ENSMUSG00000112087.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
ENSMUSG00000112438.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
ENSMUSG00000112181.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
ENSMUSG00000104006.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
ENSMUSG00000112921.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
ENSMUSG00000104335.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
ENSMUSG00000050663.7,0.0,0.0,9.39,0.06,0.08,0.05,0.0,0.04,8.55,0.2,0.0
ENSMUSG00000089934.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
ENSMUSG00000084865.1,0.0,0.0,1.65,0.0,0.0,0.0,0.0,0.0,1.12,0.05,0.0
ENSMUSG00000111883.1,0.0,0.0,0.64,0.0,0.0,0.0,0.0,0.0,0.92,0.02,0.05
ENSMUSG00000084501.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
ENSMUSG00000112016.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.02,0.0,0.0
ENSMUSG00000096208.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
ENSMUSG00000006764.8,0.0,0.0,0.16,0.0,0.0,0.0,0.0,0.02,0.23,0.02,0.0
ENSMUSG00000020130.9,58.01,41.46,17.24,17.22,14.31,41.31,91.43,41.31,16.7,26.9,52.37
ENSMUSG00000087853.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
ENSMUSG00000111964.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.91,0.0
ENSMUSG00000020132.10,25.51,16.96,16.68,24.24,14.79,17.26,22.99,22.01,16.91,16.51,30.41
ENSMUSG00000112301.1,2.03,1.38,0.2,0.04,0.07,1.01,0.52,5.42,0.25,0.04,2.69
ENSMUSG00000069520.6,6.51,7.79,12.44,3.67,3.63,8.08,6.95,11.31,11.81,8.8,8.26
ENSMUSG00000020137.5,2.48,1.96,4.47,2.39,1.67,3.06,1.43,2.98,3.83,3.68,3.17
ENSMUSG00000034163.10,21.7,21.5,15.11,4.02,4.07,24.42,46.25,27.97,16.03,9.85,23.31
ENSMUSG00000112822.1,2.56,1.79,0.39,0.05,0.14,3.55,8.3,3.23,0.5,0.16,2.06
ENSMUSG00000020140.15,0.0,0.01,0.4,0.02,0.01,0.0,0.0,0.07,0.94,7.98,0.21
ENSMUSG00000092210.1,0.0,0.0,0.18,0.0,0.0,0.0,0.0,0.0,0.07,0.0,0.0
ENSMUSG00000112099.1,0.0,0.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
ENSMUSG00000112513.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
ENSMUSG00000034127.15,0.17,0.05,0.03,0.94,34.08,0.24,0.04,0.14,0.5,0.8,2.33
ENSMUSG00000020151.16,0.0,0.0,4.95,0.54,0.23,0.0,1.6,0.0,5.07,2.27,0.0
ENSMUSG00000074734.3,0.0,0.0,0.0,0.0,0.0,0.0,0.08,0.0,0.0,0.0,0.0
ENSMUSG00000020154.10,0.17,0.03,4.38,20.06,7.01,0.02,0.43,0.0,5.8,14.64,0.0
ENSMUSG00000112461.1,0.0,0.0,0.06,0.09,0.0,0.0,0.1,0.0,0.0,0.13,0.0
ENSMUSG00000065086.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.82,0.0,0.0
ENSMUSG00000054934.10,6.33,3.27,22.84,0.05,0.07,0.0,0.0,3.88,30.09,2.07,0.31
ENSMUSG00000020164.7,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.09,0.0,0.0
ENSMUSG00000085837.8,0.75,0.41,4.12,0.0,0.0,0.0,0.06,0.49,5.49,0.67,0.0
ENSMUSG00000020166.15,42.15,36.4,25.51,10.61,12.56,27.12,19.13,35.71,22.6,19.58,50.22
ENSMUSG00000052291.8,3.06,1.08,2.82,0.3,0.18,1.21,2.48,1.67,1.82,0.63,1.84
ENSMUSG00000093404.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
ENSMUSG00000112881.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
ENSMUSG00000111937.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
ENSMUSG00000112436.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
ENSMUSG00000097104.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
ENSMUSG00000100198.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
ENSMUSG00000112924.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
ENSMUSG00000034057.8,0.04,0.04,0.09,0.49,0.02,0.02,0.0,0.12,0.01,0.06,0.0
ENSMUSG00000064181.6,61.01,35.01,18.7,30.27,8.21,4.87,5.01,28.99,12.52,11.67,14.05
ENSMUSG00000112627.1,2.41,0.92,1.83,0.58,0.09,1.25,0.07,0.79,1.28,0.51,1.76
ENSMUSG00000069518.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
ENSMUSG00000031294.9,0.2,0.16,0.0,0.01,0.0,0.0,0.0,0.0,0.02,0.08,0.33
ENSMUSG00000111966.1,0.0,0.0,0.3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
ENSMUSG00000020169.4,0.0,0.0,0.7,1.77,5.55,0.02,0.0,0.0,0.08,0.09,0.0
ENSMUSG00000112242.1,0.0,0.0,0.0,0.88,0.08,0.0,0.0,0.0,0.0,0.0,0.0
ENSMUSG00000060187.4,0.0,0.0,0.1,44.85,0.02,0.0,0.0,0.0,0.05,0.0,0.0
ENSMUSG00000034024.8,92.52,84.68,51.3,39.06,35.04,47.63,34.69,87.69,46.14,66.76,93.21
ENSMUSG00000020170.4,11.07,8.85,10.92,5.16,2.53,7.38,5.27,10.49,10.75,6.59,9.76
ENSMUSG00000112753.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
ENSMUSG00000088397.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
ENSMUSG00000020171.8,32.21,33.51,14.36,8.44,5.31,17.74,17.02,25.28,12.82,13.23,40.0
ENSMUSG00000112462.1,0.46,0.0,0.36,0.25,0.0,0.44,0.0,0.0,0.0,0.21,0.66
ENSMUSG00000020177.12,0.0,0.0,0.0,0.0,0.0,0.05,0.17,0.0,0.03,0.0,0.0
ENSMUSG00000078430.3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
ENSMUSG00000069516.8,15.52,16.49,3.34,45.04,9.59,5234.9,4449.59,14.87,4.22,51.86,4.65
ENSMUSG00000069515.6,1.0,2.55,0.25,3.98,1.18,519.93,670.57,1.92,0.46,6.84,0.31
ENSMUSG00000055531.12,36.99,31.61,32.44,10.73,6.83,20.82,26.87,34.17,35.1,15.34,44.25
ENSMUSG00000112728.1,0.0,0.2,0.0,0.0,0.0,0.0,0.0,0.22,0.06,0.05,0.11
ENSMUSG00000112796.1,0.0,0.04,0.02,0.0,0.0,0.08,0.0,0.0,0.0,0.0,0.67
ENSMUSG00000095826.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
ENSMUSG00000112344.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
ENSMUSG00000112399.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
ENSMUSG00000112081.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
ENSMUSG00000043800.11,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
