gene_id,tissue,logFC
RP11-1023P17.2,bronchial fibroblast,-0.0033196418
RP11-1023P17.2,glomerular endothelial cell,-0.0010468942
RP11-1023P17.2,kidney epithelial cell,0.0022474376
RP11-1023P17.2,mammary microvascular endothelial cell,-0.003895416
RP11-1023P17.2,epithelial cell of alveolus of lung,-0.0038785161
RP11-1023P17.2,myometrial cell,-0.006269126
RP11-1023P17.2,cardiac atrium fibroblast,0.014008207
RP11-1023P17.2,endometrial microvascular endothelial cell,0.006367516
RP11-1023P17.2,smooth muscle cell,-0.0029245175
RP11-1023P17.2,hepatocyte,-0.00037729327
RP11-1023P17.2,neural progenitor cell,0.0011829275
RP11-1023P17.2,HT1080,0.0018069216
RP11-1023P17.2,SK-N-DZ,0.0010909893
RP11-1023P17.2,SK-MEL-5,-0.011541102
RP11-1023P17.2,NCI-H460,0.00241485
RP11-1023P17.2,astrocyte,0.0002048168
RP11-1023P17.2,LHCN-M2,-0.0016902894
RP11-1023P17.2,K562,0.00032604227
RP11-1023P17.2,HepG2,0.00088268885
RP11-1023P17.2,MCF-7,0.0012576767
RP11-1023P17.2,bipolar spindle neuron,0.0013471988
RP11-1023P17.2,skeletal muscle myoblast,0.0007828246
RP11-1023P17.2,myotube,-0.0014723205
RP11-1023P17.2,H7-hESC,-0.0033561005
RP11-1023P17.2,RPMI-7951,0.0017239555
RP11-1023P17.2,M059J,-0.0025549135
RP11-1023P17.2,H4,0.00062811584
RP11-1023P17.2,MG63,-0.0011741733
RP11-1023P17.2,G401,-0.00080648006
RP11-1023P17.2,Caki2,-0.0020750004
RP11-1023P17.2,SJSA1,-0.0040791705
RP11-1023P17.2,Daoy,0.0008017323
RP11-1023P17.2,A172,-0.001036912
RP11-1023P17.2,induced pluripotent stem cell,-0.0039572394
RP11-1023P17.2,fibroblast of arm,0.024926085
RP11-1023P17.2,A375,0.0042036613
RP11-1023P17.2,HT-29,-0.0017756092
RP11-1023P17.2,PC-3,0.0023472006
RP11-1023P17.2,Karpas-422,0.00053717376
RP11-1023P17.2,Oci-Ly-7,0.004267794
RP11-1023P17.2,SJCRH30,0.010044682
RP11-1023P17.2,neural cell,0.0028457402
RP11-1023P17.2,umbilical cord,-0.0008782387
RP11-1023P17.2,pericyte cell,-0.0005382341
RP11-1023P17.2,melanocyte of skin,0.0010313552
RP11-1023P17.2,placental epithelial cell,-0.0006766524
RP11-1023P17.2,hair follicle dermal papilla cell,-0.00013699068
RP11-1023P17.2,hematopoietic multipotent progenitor cell,0.0057569686
RP11-1023P17.2,vein endothelial cell,0.00045998025
RP11-1023P17.2,osteoblast,-0.025006078
RP11-1023P17.2,articular chondrocyte of knee joint,0.0007197398
RP11-1023P17.2,thoracic aorta endothelial cell,-0.0005906233
RP11-1023P17.2,fibroblast of the aortic adventitia,0.002464469
RP11-1023P17.2,skeletal muscle satellite cell,0.0052148807
RP11-1023P17.2,fibroblast of dermis,0.00048852
RP11-1023P17.2,mammary epithelial cell,-0.0010231435
RP11-1023P17.2,subcutaneous preadipocyte,0.0026720262
RP11-1023P17.2,fibroblast of villous mesenchyme,0.00065802754
RP11-1023P17.2,endothelial cell of umbilical vein,-0.0017882655
RP11-1023P17.2,fibroblast of lung,-0.00227816
RP11-1023P17.2,keratinocyte,-0.0043648086
RP11-1023P17.2,stomach,0.0028345832
RP11-1023P17.2,dermis microvascular lymphatic vessel endothelial cell,0.00033687468
RP11-1023P17.2,tongue,0.0040697274
RP11-1023P17.2,lung microvascular endothelial cell,-0.002079995
RP11-1023P17.2,liver,0.0057103746
RP11-1023P17.2,smooth muscle cell of the coronary artery,0.0012092191
RP11-1023P17.2,aortic smooth muscle cell,0.0023326057
RP11-1023P17.2,cerebellum,0.006822732
RP11-1023P17.2,occipital lobe,0.0007365856
RP11-1023P17.2,lung,0.0025836164
RP11-1023P17.2,metanephros,0.0012289804
RP11-1023P17.2,bronchial smooth muscle cell,0.002323162
RP11-1023P17.2,spinal cord,-0.0067809345
RP11-1023P17.2,parietal lobe,0.0013045863
RP11-1023P17.2,diencephalon,-0.030904682
RP11-1023P17.2,bronchial epithelial cell,-0.002345341
RP11-1023P17.2,human nasal epithelial cells,0.010407564
RP11-1023P17.2,pulmonary artery endothelial cell,0.001732029
RP11-1023P17.2,regular cardiac myocyte,0.0007756052
RP11-1023P17.2,endothelial cell of coronary artery,0.001120204
RP11-1023P17.2,skeletal muscle tissue,0.0013130058
RP11-1023P17.2,skin of body,-0.002720319
RP11-1023P17.2,frontal cortex,0.0011552607
RP11-1023P17.2,camera-type eye,-0.0021819593
RP11-1023P17.2,dermis lymphatic vessel endothelial cell,0.0055008554
RP11-1023P17.2,smooth muscle cell of the umbilical artery,-0.0021770503
RP11-1023P17.2,tracheal epithelial cell,0.001932478
RP11-1023P17.2,smooth muscle cell of trachea,0.0014734826
RP11-1023P17.2,renal cortical epithelial cell,0.17686799
RP11-1023P17.2,dermis blood vessel endothelial cell,0.0089660855
RP11-1023P17.2,heart,-0.0023198463
RP11-1023P17.2,thyroid gland,-0.0009033637
RP11-1023P17.2,urinary bladder,0.003561317
RP11-1023P17.2,temporal lobe,-0.0029700138
RP11-1023P17.2,uterine smooth muscle cell,0.008561639
RP11-1023P17.2,epithelial cell of umbilical artery,-4.0588475e-05
RP11-1023P17.2,smooth muscle cell of the pulmonary artery,-0.01706107
RP11-1023P17.2,smooth muscle cell of bladder,-0.0065400815
RP11-1023P17.2,bladder microvascular endothelial cell,-0.0012763317
RP11-1023P17.2,uterus,0.0022103467
RP11-1023P17.2,GM12878,-0.003637026
RP11-1023P17.2,Universal_Human_Reference,0.0019474204
RP11-1023P17.2,H1_Cell_Line,-0.00040292562
RP11-1023P17.2,H1_BMP4_Derived_Mesendoderm_Cultured_Cells,0.0031644474
RP11-1023P17.2,H1_BMP4_Derived_Trophoblast_Cultured_Cells,-0.00048214794
RP11-1023P17.2,H1_Derived_Mesenchymal_Stem_Cells,0.002641813
RP11-1023P17.2,H1_Derived_Neuronal_Progenitor_Cultured_Cells,-0.0006555748
RP11-1023P17.2,hESC_Derived_CD184+_Endoderm_Cultured_Cells,0.0046947026
RP11-1023P17.2,hESC_Derived_CD56+_Ectoderm_Cultured_Cells,-0.0051789973
RP11-1023P17.2,hESC_Derived_CD56+_Mesoderm_Cultured_Cells,0.007883261
RP11-1023P17.2,HUES64_Cell_Line,0.0018680695
RP11-1023P17.2,4star,0.012495988
RP11-1023P17.2,Breast_Myoepithelial_Cells,-0.00033213673
RP11-1023P17.2,Breast_vHMEC,0.0007666669
RP11-1023P17.2,CD4_Memory_Primary_Cells,-0.012248687
RP11-1023P17.2,CD4_Naive_Primary_Cells,-0.0011302826
RP11-1023P17.2,CD8_Naive_Primary_Cells,0.00078454346
RP11-1023P17.2,Mobilized_CD34_Primary_Cells_Female,0.024643596
RP11-1023P17.2,Neurosphere_Cultured_Cells_Cortex_Derived,0.0011423723
RP11-1023P17.2,Neurosphere_Cultured_Cells_Ganglionic_Eminence_Derived,0.0025209535
RP11-1023P17.2,Penis_Foreskin_Fibroblast_Primary_Cells_skin01,-0.0002891318
RP11-1023P17.2,Penis_Foreskin_Fibroblast_Primary_Cells_skin02,0.0020262518
RP11-1023P17.2,Penis_Foreskin_Keratinocyte_Primary_Cells_skin02,0.009855264
RP11-1023P17.2,Penis_Foreskin_Keratinocyte_Primary_Cells_skin03,-0.0018453497
RP11-1023P17.2,Penis_Foreskin_Melanocyte_Primary_Cells_skin01,0.0022239126
RP11-1023P17.2,Penis_Foreskin_Melanocyte_Primary_Cells_skin03,-0.0015805261
RP11-1023P17.2,Peripheral_Blood_Mononuclear_Primary_Cells,0.00034822285
RP11-1023P17.2,Aorta,-0.004238196
RP11-1023P17.2,Adult_Liver,0.0031883004
RP11-1023P17.2,Brain_Germinal_Matrix,0.0025978654
RP11-1023P17.2,Brain_Hippocampus_Middle,0.0033104767
RP11-1023P17.2,Esophagus,0.0014009782
RP11-1023P17.2,Fetal_Brain_Female,0.0015353318
RP11-1023P17.2,Fetal_Intestine_Large,-0.0032192348
RP11-1023P17.2,Fetal_Intestine_Small,-0.008891068
RP11-1023P17.2,Pancreatic_Islets,0.005741723
RP11-1023P17.2,Gastric,0.00097378105
RP11-1023P17.2,Left_Ventricle,-0.0011627271
RP11-1023P17.2,Lung.1,-0.00023417338
RP11-1023P17.2,Ovary.1,-0.006302464
RP11-1023P17.2,Pancreas.1,-0.00012348883
RP11-1023P17.2,Psoas_Muscle,0.030805694
RP11-1023P17.2,Right_Atrium,0.0038882708
RP11-1023P17.2,Right_Ventricle,-0.0035675438
RP11-1023P17.2,Sigmoid_Colon,0.0047704703
RP11-1023P17.2,Small_Intestine,-0.0019739047
RP11-1023P17.2,Thymus,-0.004802862
RP11-1023P17.2,Spleen.1,-0.0018101346
RP11-1023P17.2,A549,0.007731536
RP11-1023P17.2,GM12878.1,-0.00844442
RP11-1023P17.2,HELA,0.00037745252
RP11-1023P17.2,HEPG2,-0.0013568931
RP11-1023P17.2,HMEC,-0.0005806443
RP11-1023P17.2,HSMM,-0.00078195904
RP11-1023P17.2,HUVEC,-0.0007008275
RP11-1023P17.2,K562.1,0.0032936607
RP11-1023P17.2,NHEK,-0.001331416
RP11-1023P17.2,NHLF,-0.00025154656
EFNA1,Adipose_Subcutaneous,-0.00097254565
EFNA1,Adipose_Visceral_Omentum,0.0033084175
EFNA1,Adrenal_Gland,-0.0028144016
EFNA1,Artery_Aorta,-0.0029029762
EFNA1,Artery_Coronary,0.0026248177
EFNA1,Artery_Tibial,0.021770777
EFNA1,Bladder,0.009024538
EFNA1,Brain_Amygdala,-0.011456589
EFNA1,Brain_Anterior_cingulate_cortex_BA24,0.0003975691
EFNA1,Brain_Caudate_basal_ganglia,-0.0014431401
EFNA1,Brain_Cerebellar_Hemisphere,0.001142716
EFNA1,Brain_Cerebellum,0.01255498
EFNA1,Brain_Cortex,-0.010010763
EFNA1,Brain_Frontal_Cortex_BA9,0.0013119748
EFNA1,Brain_Hippocampus,0.0009064077
EFNA1,Brain_Hypothalamus,-0.0009840763
EFNA1,Brain_Nucleus_accumbens_basal_ganglia,-4.0330495e-05
EFNA1,Brain_Putamen_basal_ganglia,-0.0005840853
EFNA1,Brain_Spinal_cord_cervical_c1,-0.0021885044
EFNA1,Brain_Substantia_nigra,-0.0025192504
EFNA1,Breast_Mammary_Tissue,-0.006518745
EFNA1,Cells_EBV-transformed_lymphocytes,0.0021249996
EFNA1,Cells_Transformed_fibroblasts,0.0012631754
EFNA1,Cervix_Ectocervix,0.0049039964
EFNA1,Cervix_Endocervix,-0.003389026
EFNA1,Colon_Sigmoid,0.007572096
EFNA1,Colon_Transverse,-0.009807897
EFNA1,Esophagus_Gastroesophageal_Junction,-0.0035414242
EFNA1,Esophagus_Mucosa,0.0039040504
EFNA1,Esophagus_Muscularis,0.0003755612
EFNA1,Fallopian_Tube,-0.0017406541
EFNA1,Heart_Atrial_Appendage,-0.0016221921
EFNA1,Heart_Left_Ventricle,0.003069203
EFNA1,Kidney_Cortex,-0.0037341001
EFNA1,Liver,0.0027195765
EFNA1,Lung,0.0019329933
EFNA1,Minor_Salivary_Gland,0.0009069234
EFNA1,Muscle_Skeletal,0.0034494565
EFNA1,Nerve_Tibial,0.00050571235
EFNA1,Ovary,0.034265496
EFNA1,Pancreas,-0.0035390106
EFNA1,Pituitary,-0.000399399
EFNA1,Prostate,0.0002113512
EFNA1,Skin_Not_Sun_Exposed_Suprapubic,0.0009440478
EFNA1,Skin_Sun_Exposed_Lower_leg,0.0028841877
EFNA1,Small_Intestine_Terminal_Ileum,-0.00071459287
EFNA1,Spleen,-0.0022289823
EFNA1,Stomach,0.0035439895
EFNA1,Testis,0.008079266
EFNA1,Thyroid,-0.0045103226
EFNA1,Uterus,0.01589889
EFNA1,Vagina,0.006557392
EFNA1,Whole_Blood,-0.001198701
EFNA1,cardiac ventricle fibroblast,0.0008046544
EFNA1,hair follicular keratinocyte,-0.00021017811
EFNA1,airway epithelial cell,0.00051087
EFNA1,epithelial cell of proximal tubule,-0.011239394
EFNA1,pericardium fibroblast,-0.013498669
EFNA1,mesangial cell,0.0061598043
EFNA1,bronchial fibroblast,0.0015542296
EFNA1,glomerular endothelial cell,0.0007977789
EFNA1,kidney epithelial cell,-0.0012141063
EFNA1,mammary microvascular endothelial cell,-0.0022019395
EFNA1,epithelial cell of alveolus of lung,-0.00016838084
EFNA1,myometrial cell,-0.010396487
EFNA1,cardiac atrium fibroblast,-0.016891228
EFNA1,endometrial microvascular endothelial cell,-0.0065086386
EFNA1,smooth muscle cell,0.0017430227
EFNA1,hepatocyte,-0.0002203266
EFNA1,neural progenitor cell,-0.0015689906
EFNA1,HT1080,0.0033777377
EFNA1,SK-N-DZ,-0.00032310557
EFNA1,SK-MEL-5,-0.005037903
EFNA1,NCI-H460,0.0037752348
EFNA1,astrocyte,-0.0018691139
EFNA1,LHCN-M2,0.0013121467
EFNA1,K562,0.0012583641
EFNA1,HepG2,0.0024558846
EFNA1,MCF-7,2.3561432e-05
EFNA1,bipolar spindle neuron,-0.0017866297
EFNA1,skeletal muscle myoblast,0.001990701
EFNA1,myotube,-0.0024387103
EFNA1,H7-hESC,-0.000909731
EFNA1,RPMI-7951,-0.0012957831
EFNA1,M059J,0.0007926222
EFNA1,H4,0.000472359
EFNA1,MG63,-0.0012739218
EFNA1,G401,-0.0009570569
EFNA1,Caki2,-0.0023803106
EFNA1,SJSA1,-0.00011471699
EFNA1,Daoy,0.0047699558
EFNA1,A172,-0.00059535477
EFNA1,induced pluripotent stem cell,-0.0030466195
EFNA1,fibroblast of arm,0.02398052
EFNA1,A375,-0.004121426
EFNA1,HT-29,0.001038917
EFNA1,PC-3,-0.0009976723
EFNA1,Karpas-422,-0.0023270813
EFNA1,Oci-Ly-7,-0.0031361561
EFNA1,SJCRH30,-0.0056556277
EFNA1,neural cell,-0.0006620271
EFNA1,umbilical cord,-0.000349081
EFNA1,pericyte cell,-0.0006905896
EFNA1,melanocyte of skin,0.0014080226
EFNA1,placental epithelial cell,-0.00077903375
EFNA1,hair follicle dermal papilla cell,-0.000207598
EFNA1,hematopoietic multipotent progenitor cell,-0.0032972328
EFNA1,vein endothelial cell,0.0011903167
EFNA1,osteoblast,-0.015427084
EFNA1,articular chondrocyte of knee joint,-0.00041135514
EFNA1,thoracic aorta endothelial cell,0.0016033628
EFNA1,fibroblast of the aortic adventitia,-0.0017614893
EFNA1,skeletal muscle satellite cell,0.0018151664
EFNA1,fibroblast of dermis,0.0019749003
EFNA1,mammary epithelial cell,0.0022941434
EFNA1,subcutaneous preadipocyte,0.010946681
EFNA1,fibroblast of villous mesenchyme,0.00016457801
EFNA1,endothelial cell of umbilical vein,0.00035406882
EFNA1,fibroblast of lung,0.0049243923
EFNA1,keratinocyte,1.2210717e-05
EFNA1,stomach,-0.0038727392
EFNA1,dermis microvascular lymphatic vessel endothelial cell,0.00064650987
EFNA1,tongue,0.0005062281
EFNA1,lung microvascular endothelial cell,-0.00028835773
EFNA1,liver,-0.0014656925
EFNA1,smooth muscle cell of the coronary artery,-0.0016852961
EFNA1,aortic smooth muscle cell,-0.0031773502
EFNA1,cerebellum,-0.00018867731
EFNA1,occipital lobe,0.00047579754
EFNA1,lung,-4.9617847e-05
EFNA1,metanephros,-0.0002464722
EFNA1,bronchial smooth muscle cell,0.0006037048
EFNA1,spinal cord,0.29546377
EFNA1,parietal lobe,-0.0008068242
EFNA1,diencephalon,0.012524461
EFNA1,bronchial epithelial cell,0.0027630054
EFNA1,human nasal epithelial cells,0.00034323655
EFNA1,pulmonary artery endothelial cell,0.0013671301
EFNA1,regular cardiac myocyte,-0.005239409
EFNA1,endothelial cell of coronary artery,-0.0027111867
EFNA1,skeletal muscle tissue,0.00047407826
EFNA1,skin of body,-0.010264668
EFNA1,frontal cortex,-0.00084218686
EFNA1,camera-type eye,0.0026799229
EFNA1,dermis lymphatic vessel endothelial cell,0.00048215876
EFNA1,smooth muscle cell of the umbilical artery,-0.0073672533
EFNA1,tracheal epithelial cell,0.0010705387
EFNA1,smooth muscle cell of trachea,-0.0034524659
EFNA1,renal cortical epithelial cell,0.019442774
EFNA1,dermis blood vessel endothelial cell,-0.012580793
EFNA1,heart,0.00081221736
EFNA1,thyroid gland,-0.00028741165
EFNA1,urinary bladder,0.0010645237
EFNA1,temporal lobe,-0.00027012403
EFNA1,uterine smooth muscle cell,0.009345472
EFNA1,epithelial cell of umbilical artery,0.0010640082
EFNA1,smooth muscle cell of the pulmonary artery,-0.00029283017
EFNA1,smooth muscle cell of bladder,0.00037109083
EFNA1,bladder microvascular endothelial cell,-2.7775466e-05
EFNA1,uterus,-0.005262107
EFNA1,GM12878,-0.004512824
EFNA1,Universal_Human_Reference,-4.8413927e-05
EFNA1,H1_Cell_Line,-0.0009930255
EFNA1,H1_BMP4_Derived_Mesendoderm_Cultured_Cells,-0.00093993335
EFNA1,H1_BMP4_Derived_Trophoblast_Cultured_Cells,0.004146385
EFNA1,H1_Derived_Mesenchymal_Stem_Cells,0.0053872606
EFNA1,H1_Derived_Neuronal_Progenitor_Cultured_Cells,-0.00020914606
EFNA1,hESC_Derived_CD184+_Endoderm_Cultured_Cells,0.0014317328
EFNA1,hESC_Derived_CD56+_Ectoderm_Cultured_Cells,0.0007145829
EFNA1,hESC_Derived_CD56+_Mesoderm_Cultured_Cells,0.0041546165
EFNA1,HUES64_Cell_Line,-0.0010995601
EFNA1,4star,0.0096226
EFNA1,Breast_Myoepithelial_Cells,-0.0004238275
EFNA1,Breast_vHMEC,0.002632028
EFNA1,CD4_Memory_Primary_Cells,-0.017797746
EFNA1,CD4_Naive_Primary_Cells,0.00065544894
EFNA1,CD8_Naive_Primary_Cells,-0.00097512716
EFNA1,Mobilized_CD34_Primary_Cells_Female,-0.031642575
EFNA1,Neurosphere_Cultured_Cells_Cortex_Derived,0.0005339073
EFNA1,Neurosphere_Cultured_Cells_Ganglionic_Eminence_Derived,-0.0014285069
EFNA1,Penis_Foreskin_Fibroblast_Primary_Cells_skin01,-0.0004958252
EFNA1,Penis_Foreskin_Fibroblast_Primary_Cells_skin02,-0.0009025032
EFNA1,Penis_Foreskin_Keratinocyte_Primary_Cells_skin02,-0.014810721
EFNA1,Penis_Foreskin_Keratinocyte_Primary_Cells_skin03,0.0035575428
EFNA1,Penis_Foreskin_Melanocyte_Primary_Cells_skin01,0.0025070473
EFNA1,Penis_Foreskin_Melanocyte_Primary_Cells_skin03,-0.0021974612
EFNA1,Peripheral_Blood_Mononuclear_Primary_Cells,0.0012774373
EFNA1,Aorta,0.0022342156
EFNA1,Adult_Liver,-0.016790306
EFNA1,Brain_Germinal_Matrix,-0.0032882693
EFNA1,Brain_Hippocampus_Middle,0.00095968787
EFNA1,Esophagus,-0.002515977
EFNA1,Fetal_Brain_Female,0.01221566
EFNA1,Fetal_Intestine_Large,0.00042163985
EFNA1,Fetal_Intestine_Small,-0.01526682
EFNA1,Pancreatic_Islets,-0.00014163466
EFNA1,Gastric,-0.007868125
EFNA1,Left_Ventricle,0.0009423291
EFNA1,Lung.1,-0.0024350064
EFNA1,Ovary.1,0.0022069123
EFNA1,Pancreas.1,-9.872142e-05
EFNA1,Psoas_Muscle,-0.004713049
EFNA1,Right_Atrium,-0.0071533513
EFNA1,Right_Ventricle,-0.0019698576
EFNA1,Sigmoid_Colon,-0.006209794
EFNA1,Small_Intestine,1.1866754e-05
EFNA1,Thymus,-0.0063367523
EFNA1,Spleen.1,-0.0038893803
EFNA1,A549,-0.006859471
EFNA1,GM12878.1,0.0047060167
EFNA1,HELA,-0.00067278097
EFNA1,HEPG2,0.0003066125
EFNA1,HMEC,0.0009309856
EFNA1,HSMM,0.00040083588
EFNA1,HUVEC,0.00014910125
EFNA1,K562.1,-0.0018592981
EFNA1,NHEK,-0.0021439802
EFNA1,NHLF,0.0022268316
ZNF34,Adipose_Subcutaneous,0.0006704046
ZNF34,Adipose_Visceral_Omentum,0.0023861767
ZNF34,Adrenal_Gland,0.0061341166
ZNF34,Artery_Aorta,0.0020058146
ZNF34,Artery_Coronary,0.006837966
ZNF34,Artery_Tibial,0.07410814
ZNF34,Bladder,0.0020746822
ZNF34,Brain_Amygdala,-0.014873797
ZNF34,Brain_Anterior_cingulate_cortex_BA24,-0.0010564462
ZNF34,Brain_Caudate_basal_ganglia,0.00064272794
ZNF34,Brain_Cerebellar_Hemisphere,0.0034245783
ZNF34,Brain_Cerebellum,-0.017664291
ZNF34,Brain_Cortex,-0.024897851
ZNF34,Brain_Frontal_Cortex_BA9,0.0012803585
ZNF34,Brain_Hippocampus,0.00084143766
ZNF34,Brain_Hypothalamus,-0.000176637
ZNF34,Brain_Nucleus_accumbens_basal_ganglia,0.010331067
ZNF34,Brain_Putamen_basal_ganglia,0.0010146847
ZNF34,Brain_Spinal_cord_cervical_c1,0.006458262
ZNF34,Brain_Substantia_nigra,0.0071087307
ZNF34,Breast_Mammary_Tissue,-0.0057967827
ZNF34,Cells_EBV-transformed_lymphocytes,9.768284e-05
ZNF34,Cells_Transformed_fibroblasts,0.0031912175
ZNF34,Cervix_Ectocervix,0.012892515
ZNF34,Cervix_Endocervix,-0.0015937834
ZNF34,Colon_Sigmoid,0.0085722385
ZNF34,Colon_Transverse,0.012394026
ZNF34,Esophagus_Gastroesophageal_Junction,0.0045949304
ZNF34,Esophagus_Mucosa,-0.015551466
ZNF34,Esophagus_Muscularis,0.001295995
ZNF34,Fallopian_Tube,-0.0005426213
ZNF34,Heart_Atrial_Appendage,-0.0020313407
ZNF34,Heart_Left_Ventricle,0.012195707
ZNF34,Kidney_Cortex,0.0018555309
ZNF34,Liver,-0.0009117961
ZNF34,Lung,-0.007440204
ZNF34,Minor_Salivary_Gland,0.0025367483
ZNF34,Muscle_Skeletal,-0.016353294
ZNF34,Nerve_Tibial,-0.0022193363
ZNF34,Ovary,0.007181291
ZNF34,Pancreas,-0.003221303
ZNF34,Pituitary,4.4714798e-05
ZNF34,Prostate,0.0065029482
ZNF34,Skin_Not_Sun_Exposed_Suprapubic,-0.0006884388
ZNF34,Skin_Sun_Exposed_Lower_leg,-0.009485603
ZNF34,Small_Intestine_Terminal_Ileum,0.0006738426
ZNF34,Spleen,0.0047591566
ZNF34,Stomach,-0.016268587
ZNF34,Testis,-0.0028869496
ZNF34,Thyroid,-0.021782698
ZNF34,Uterus,-0.017904745
ZNF34,Vagina,0.0083807465
ZNF34,Whole_Blood,0.0045748726
ZNF34,cardiac ventricle fibroblast,-0.00067484577
ZNF34,hair follicular keratinocyte,0.00076305715
ZNF34,airway epithelial cell,-0.001660588
ZNF34,epithelial cell of proximal tubule,0.031611357
ZNF34,pericardium fibroblast,0.026317263
ZNF34,mesangial cell,0.0028246278
ZNF34,bronchial fibroblast,-0.0031454635
ZNF34,glomerular endothelial cell,-0.0016213312
ZNF34,kidney epithelial cell,-0.0022312216
ZNF34,mammary microvascular endothelial cell,0.006765217
ZNF34,epithelial cell of alveolus of lung,0.0097030625
ZNF34,myometrial cell,0.014878625
ZNF34,cardiac atrium fibroblast,-0.0012045533
ZNF34,endometrial microvascular endothelial cell,0.014499499
ZNF34,smooth muscle cell,-0.00076225644
ZNF34,hepatocyte,0.0030250968
ZNF34,neural progenitor cell,-0.006504147
ZNF34,HT1080,0.0054474003
ZNF34,SK-N-DZ,-0.00032749213
ZNF34,SK-MEL-5,0.0034539173
ZNF34,NCI-H460,-0.00037135833
ZNF34,astrocyte,-0.009304708
ZNF34,LHCN-M2,0.00038037548
ZNF34,K562,-0.00023202326
ZNF34,HepG2,-0.0055382247
ZNF34,MCF-7,-0.004768524
ZNF34,bipolar spindle neuron,0.0011848178
ZNF34,skeletal muscle myoblast,-0.0019903516
ZNF34,myotube,-0.007974477
ZNF34,H7-hESC,-0.00032276154
ZNF34,RPMI-7951,0.00070925406
ZNF34,M059J,0.0022125791
ZNF34,H4,-0.0014295399
ZNF34,MG63,-0.003553148
ZNF34,G401,0.0018962378
ZNF34,Caki2,0.0011342955
ZNF34,SJSA1,-0.0026316696
ZNF34,Daoy,-0.005602968
ZNF34,A172,0.0013219408
ZNF34,induced pluripotent stem cell,-0.00035329562
ZNF34,fibroblast of arm,0.06589401
ZNF34,A375,-0.003295078
ZNF34,HT-29,-0.0015828504
ZNF34,PC-3,-0.0016791836
ZNF34,Karpas-422,-0.0021040214
ZNF34,Oci-Ly-7,-0.014535082
ZNF34,SJCRH30,-0.0004841264
ZNF34,neural cell,0.0046890457
ZNF34,umbilical cord,-0.0024412943
ZNF34,pericyte cell,-0.00017371294
ZNF34,melanocyte of skin,0.00031177085
ZNF34,placental epithelial cell,0.0011195166
ZNF34,hair follicle dermal papilla cell,-0.000667361
ZNF34,hematopoietic multipotent progenitor cell,-0.0037646203
ZNF34,vein endothelial cell,0.002619496
ZNF34,osteoblast,-0.012617574
ZNF34,articular chondrocyte of knee joint,0.0010335894
ZNF34,thoracic aorta endothelial cell,0.00031744505
ZNF34,fibroblast of the aortic adventitia,0.0067446753
ZNF34,skeletal muscle satellite cell,0.0044951513
ZNF34,fibroblast of dermis,0.0015057819
ZNF34,mammary epithelial cell,0.008367752
ZNF34,subcutaneous preadipocyte,0.03519696
ZNF34,fibroblast of villous mesenchyme,0.0007561815
ZNF34,endothelial cell of umbilical vein,-0.0005052015
ZNF34,fibroblast of lung,0.0031459138
ZNF34,keratinocyte,-0.0017496942
ZNF34,stomach,-0.011252306
ZNF34,dermis microvascular lymphatic vessel endothelial cell,0.0011147048
ZNF34,tongue,0.008034116
ZNF34,lung microvascular endothelial cell,-0.004468487
ZNF34,liver,-0.0006813842
ZNF34,smooth muscle cell of the coronary artery,-0.0017244684
ZNF34,aortic smooth muscle cell,-0.0013537945
ZNF34,cerebellum,0.005080355
ZNF34,occipital lobe,0.0008756418
ZNF34,lung,0.0014559581
ZNF34,metanephros,-0.0068778745
ZNF34,bronchial smooth muscle cell,-0.0032838737
ZNF34,spinal cord,-0.103278376
ZNF34,parietal lobe,-0.0010510248
ZNF34,diencephalon,0.015188559
ZNF34,bronchial epithelial cell,0.000673155
ZNF34,human nasal epithelial cells,-0.014989964
ZNF34,pulmonary artery endothelial cell,0.002232842
ZNF34,regular cardiac myocyte,0.013480797
ZNF34,endothelial cell of coronary artery,0.003943328
ZNF34,skeletal muscle tissue,0.0052039134
ZNF34,skin of body,0.007798249
ZNF34,frontal cortex,0.0047642994
ZNF34,camera-type eye,-0.0018877122
ZNF34,dermis lymphatic vessel endothelial cell,-0.005365505
ZNF34,smooth muscle cell of the umbilical artery,0.01145949
ZNF34,tracheal epithelial cell,0.0036313112
ZNF34,smooth muscle cell of trachea,0.00017627145
ZNF34,renal cortical epithelial cell,-0.055796612
ZNF34,dermis blood vessel endothelial cell,0.05682357
ZNF34,heart,-0.008869611
ZNF34,thyroid gland,0.0013523535
ZNF34,urinary bladder,-0.0016262382
ZNF34,temporal lobe,-0.0036954766
ZNF34,uterine smooth muscle cell,0.0037776362
ZNF34,epithelial cell of umbilical artery,0.0019733545
ZNF34,smooth muscle cell of the pulmonary artery,-0.0017559791
ZNF34,smooth muscle cell of bladder,-0.0045060096
ZNF34,bladder microvascular endothelial cell,-0.0012249504
ZNF34,uterus,0.0053147813
ZNF34,GM12878,0.0029155975
ZNF34,Universal_Human_Reference,-0.003359117
ZNF34,H1_Cell_Line,-0.0036141812
ZNF34,H1_BMP4_Derived_Mesendoderm_Cultured_Cells,0.0064728153
ZNF34,H1_BMP4_Derived_Trophoblast_Cultured_Cells,0.00076511985
ZNF34,H1_Derived_Mesenchymal_Stem_Cells,0.0028514045
ZNF34,H1_Derived_Neuronal_Progenitor_Cultured_Cells,-0.0044304477
ZNF34,hESC_Derived_CD184+_Endoderm_Cultured_Cells,-1.0576971e-05
